"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
199,10000,"Gibbs","mu_3",10,10.0082557650465,9.9688845285034,10.0494711959776,1,513.998
199,10000,"Gibbs","mu_4",20,19.972671626747,19.9334868620549,20.011433927667,1,513.998
199,10000,"VI","mu_1",0,-1.20993978246719e-06,-19.5999975696156,19.5999951497361,1,0.541000000000054
199,10000,"VI","mu_2",5,-1.20993978246719e-06,-19.5999975696156,19.5999951497361,1,0.541000000000054
199,10000,"VI","mu_3",10,4.98270151326934,4.96004974548771,5.00535328105097,0,0.541000000000054
199,10000,"VI","mu_4",20,19.9095177741519,19.8704194394633,19.9486161088405,0,0.541000000000054
2,10000,"Gibbs","mu_1",0,-0.0253328573413744,-0.0652017690432039,0.0157133810366979,1,463.545
2,10000,"Gibbs","mu_2",5,4.96830455985726,4.92650711226274,5.01051518289964,1,463.545
2,10000,"Gibbs","mu_3",10,9.96874631431854,9.9272991939368,10.0103803845622,1,463.545
2,10000,"Gibbs","mu_4",20,20.0525074993973,20.0130553886877,20.0920601523481,0,463.545
2,10000,"VI","mu_1",0,-0.0253242632709168,-0.06448298073666,0.0138344541948264,1,0.228999999999985
2,10000,"VI","mu_2",5,4.96798304405015,4.9291392748448,5.00682681325551,1,0.228999999999985
2,10000,"VI","mu_3",10,9.96845265976102,9.92838327072539,10.0085220487966,1,0.228999999999985
2,10000,"VI","mu_4",20,20.0523767464903,20.0136086215226,20.091144871458,0,0.228999999999985
20,10000,"Gibbs","mu_1",0,-0.029909920130347,-0.0703460346189426,0.0108167160641033,1,530.132
20,10000,"Gibbs","mu_2",5,5.02411107637878,4.98311548673532,5.06545496539161,1,530.132
20,10000,"Gibbs","mu_3",10,10.0093829199268,9.97007054664821,10.0508420987665,1,530.132
20,10000,"Gibbs","mu_4",20,19.9862488729631,19.9475559291128,20.0252047583117,1,530.132
20,10000,"VI","mu_1",0,-2.00334696214357e-16,-19.6,19.6,1,2.44100000000003
20,10000,"VI","mu_2",5,1.15455797770611,1.12124567785741,1.1878702775548,0,2.44100000000003
20,10000,"VI","mu_3",10,8.3385128160134,8.30776828502301,8.36925734700379,0,2.44100000000003
20,10000,"VI","mu_4",20,19.9859828772841,19.9465775141025,20.0253882404657,1,2.44100000000003
200,10000,"Gibbs","mu_1",0,0.00215048974084834,-0.0373018883082244,0.0428137333922734,1,529.595
200,10000,"Gibbs","mu_2",5,5.00563803700559,4.96384879707675,5.04832835295537,1,529.595
200,10000,"Gibbs","mu_3",10,10.0042506919449,9.96396349070683,10.0440099698594,1,529.595
200,10000,"Gibbs","mu_4",20,20.0004721444264,19.9610016683307,20.0396263442967,1,529.595
200,10000,"VI","mu_1",0,0.00200800742548055,-0.0372960932620721,0.0413121081130332,1,0.301999999999907
200,10000,"VI","mu_2",5,5.00586050446366,4.96669529748754,5.04502571143979,1,0.301999999999907
200,10000,"VI","mu_3",10,10.0042637511829,9.96549412182626,10.0430333805396,1,0.301999999999907
200,10000,"VI","mu_4",20,20.000586224797,19.9610125471103,20.0401599024836,1,0.301999999999907
201,10000,"Gibbs","mu_1",0,0.00921723177924267,-0.031833880637888,0.0502481161661034,1,530.525
201,10000,"Gibbs","mu_2",5,4.99811831668591,4.9556987904708,5.03966629021176,1,530.525
201,10000,"Gibbs","mu_3",10,10.0003061472391,9.95937201524516,10.04152861618,1,530.525
201,10000,"Gibbs","mu_4",20,20.0430210235109,20.0046288848325,20.081700696423,0,530.525
201,10000,"VI","mu_1",0,-3.74192780669231e-16,-19.6,19.6,1,2.53899999999999
